0000197,2019/05/24 15:57:16,1021,01413,1.33055,1.32486,1.75106,1.40595,210.704,218.810,-8.105
0000198,2019/05/24 15:57:21,1011,-008.7,-03.81,-273.148,-273.148,34.575,20.475,8.08,08.087,0.001,100,9999,9999,9999,9999
0000199,2019/05/24 15:57:21,1021,01413,1.33342,1.32811,1.75098,1.40555,215.069,222.832,-7.763
0000200,2019/05/24 15:57:26,1011,-008.8,-03.81,-273.147,-273.136,34.579,20.459,8.08,08.087,0.000,100,9999,9999,9999,9999
0000201,2019/05/24 15:57:26,1021,01413,1.33462,1.32456,1.75104,1.40572,216.375,218.806,-2.430
0000202,2019/05/24 15:57:31,1011,-008.8,-03.82,-273.145,-273.137,34.591,20.456,8.08,08.087,0.000,100,9999,9999,9999,9999
0000203,2019/05/24 15:57:31,1021,01413,1.33302,1.32098,1.75057,1.40556,214.418,215.035,-0.617
0000204,2019/05/24 15:57:36,1011,-008.8,-03.82,-273.150,-273.138,34.598,20.465,8.08,08.087,0.000,100,9999,9999,9999,9999
0000205,2019/05/24 15:57:36,1021,01413,1.33144,1.32207,1.75068,1.40567,212.221,216.099,-3.878
0000206,2019/05/24 15:57:41,1011,-008.8,-03.84,-273.145,-273.146,34.606,20.452,8.08,08.087,0.000,100,9999,9999,9999,9999
0000207,2019/05/24 15:57:41,1021,01413,1.33523,1.32141,1.75058,1.40527,217.794,215.918,1.876
0000208,2019/05/24 15:57:46,1011,-008.9,-03.84,-273.148,-273.145,34.613,20.458,8.08,08.087,0.000,100,9999,9999,9999,9999
0000209,2019/05/24 15:57:46,1021,01413,1.33473,1.32346,1.75030,1.40522,217.136,218.120,-0.983
0000210,2019/05/24 15:57:51,1011,-008.9,-03.85,-273.150,-273.146,34.620,20.453,8.08,08.087,0.001,100,9999,9999,9999,9999
0000211,2019/05/24 15:57:51,1021,01413,1.33294,1.32545,1.75026,1.40543,214.474,219.985,-5.510
0000212,2019/05/24 15:57:56,1011,-008.8,-03.84,-273.143,-273.138,34.629,20.452,8.08,08.087,0.001,100,9999,9999,9999,9999
0000213,2019/05/24 15:57:56,1021,01413,1.32887,1.32717,1.74977,1.40509,209.574,222.190,-12.615
0000214,2019/05/24 15:58:01,1011,-008.8,-03.84,-273.143,-273.148,34.637,20.446,8.08,08.087,0.000,100,9999,9999,9999,9999
0000215,2019/05/24 15:58:01,1021,01413,1.33951,1.32342,1.74985,1.40457,224.286,218.852,5.434
0000216,2019/05/24 15:58:06,1011,-008.8,-03.83,-273.147,-273.149,34.639,20.438,8.08,08.087,0.000,100,9999,9999,9999,9999
0000217,2019/05/24 15:58:06,1021,01413,1.33260,1.32608,1.74999,1.40512,214.456,221.031,-6.574
0000218,2019/05/24 15:58:11,1011,-008.8,-03.84,-273.146,-273.142,34.655,20.444,8.08,08.087,0.000,100,9999,9999,9999,9999
0000219,2019/05/24 15:58:11,1021,01413,1.33519,1.32504,1.74974,1.40497,218.033,220.068,-2.035
0000220,2019/05/24 15:58:16,1011,-008.8,-03.85,-273.140,-273.135,34.663,20.438,8.08,08.087,0.000,100,9999,9999,9999,9999
0000221,2019/05/24 15:58:16,1021,01413,1.33174,1.32321,1.74981,1.40481,213.799,218.323,-4.523
0000222,2019/05/24 15:58:21,1011,-008.8,-03.85,-273.143,-273.149,34.668,20.436,8.08,08.087,0.000,100,9999,9999,9999,9999
0000223,2019/05/24 15:58:21,1021,01413,1.33990,1.31758,1.74914,1.40460,224.611,212.362,12.249
0000224,2019/05/24 15:58:26,1011,-008.6,-03.85,-273.149,-273.141,34.683,20.429,8.08,08.087,0.000,100,9999,9999,9999,9999
0000225,2019/05/24 15:58:26,1021,01413,1.33134,1.31952,1.74921,1.40476,213.213,214.274,-1.060
0000226,2019/05/24 15:58:31,1011,-008.6,-03.79,-273.147,-273.125,34.691,20.428,8.08,08.087,0.000,100,9999,9999,9999,9999
0000227,2019/05/24 15:58:31,1021,01413,1.33679,1.32193,1.74899,1.40446,220.762,217.238,3.523
0000228,2019/05/24 15:58:36,1011,-008.8,-03.78,-273.150,-273.146,34.699,20.429,8.08,08.087,0.001,100,9999,9999,9999,9999
0000229,2019/05/24 15:58:36,1021,01413,1.32961,1.32165,1.74907,1.40443,211.451,216.999,-5.547
0000230,2019/05/24 15:58:41,1011,-008.8,-03.84,-273.143,-273.148,34.707,20.425,8.08,08.087,0.000,100,9999,9999,9999,9999
0000231,2019/05/24 15:58:41,1021,01413,1.32780,1.32127,1.74930,1.40464,208.833,216.373,-7.539
0000232,2019/05/24 15:58:46,1011,-008.7,-03.83,-273.150,-273.142,34.716,20.426,8.08,08.087,0.000,100,9999,9999,9999,9999
0000233,2019/05/24 15:58:47,1021,01413,1.33167,1.32608,1.74896,1.40429,214.351,221.956,-7.605
0000234,2019/05/24 15:58:52,1011,-008.7,-03.83,-273.144,-273.143,34.727,20.425,8.08,08.087,0.000,100,9999,9999,9999,9999
0000235,2019/05/24 15:58:52,1021,01413,1.33610,1.32120,1.74859,1.40408,220.377,216.873,3.503
0000236,2019/05/24 15:58:57,1011,-008.6,-03.84,-273.143,-273.144,34.729,20.425,8.08,08.087,0.000,100,9999,9999,9999,9999
0000237,2019/05/24 15:58:57,1021,01413,1.34114,1.32300,1.74868,1.40443,226.440,218.379,8.061
0000238,2019/05/24 15:59:02,1011,-008.6,-03.80,-273.143,-273.147,34.742,20.429,8.08,08.087,0.000,100,9999,9999,9999,9999
0000239,2019/05/24 15:59:02,1021,01413,1.32961,1.31790,1.74867,1.40411,211.887,213.318,-1.430
0000240,2019/05/24 15:59:07,1011,-008.5,-03.80,-273.150,-273.132,34.751,20.422,8.08,08.087,0.000,100,9999,9999,9999,9999
0000241,2019/05/24 15:59:07,1021,01413,1.32862,1.32279,1.74857,1.40392,210.881,218.838,-7.957
0000242,2019/05/24 15:59:12,1011,-008.5,-03.78,-273.149,-273.148,34.762,20.424,8.08,08.087,0.000,100,9999,9999,9999,9999
0000243,2019/05/24 15:59:12,1021,01413,1.32875,1.32085,1.74817,1.40408,210.697,216.433,-5.736
